Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,PhasePositionSceneTask,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag
1001050,1001040,,实力烙印,通过三剑客的实力烙印试炼,1,1001,剑士转职,,10=0,10=0,10=0,0,2,,,,,1349=21,1349=21,,,1,1,1,1,1,1,1,,,,,,7|2079=1|21=87.12=17.29=136.42,,完成剑士的实力烙印副本，来证明自己的实力,,,,,,,,,,,,,1,1=0=20=21=28|2=0=21=21=28|1=0=17=2079=41.14=11.01=39.53=84.22,,,,1100370,向三剑客之一了解剑士的实力,向导师汇报自己通过了试炼,1001,Main_1001050_accept,Main_1001050_finish
1001060,1001050,,剑士的意志,满足了转职的条件，可以去进行转职仪式了！,1,1001,剑士转职,,10=0,10=0,10=0,0,2,,,,,3960=40,3960=40,,,1,1,1,1,1,1,1,,,,,,3|200148=1|40=35.5=2.9=40.8,,了解剑士的最高意志,,,,,,,,,,,,,1,1=0=11=200148=1=40=34.5=2.9=40.8|2=0=14=1=0=111|2=0=12=200148=1|3=0=9=101,,,,1100380,通过了三剑客的认可，把结果汇报给剑士导师,找到职业导师进行转职,1001,Main_1001060_accept,Main_1001060_finish
1001070,1001060,,职业等级,向导师询问学习技能加点详情后，导师表示要传授你一点属性加点技巧，让你去找科目导师,1,1001,剑士转职,,10=0,10=0,10=0,0,2,,,,,1349=21,1349=21,,,1,1,1,1,1,1,1,,,,,,1|1349=21,Main_1001070_exec,找导师了解职业技能点的用法,,,,,,,,,,,,,2,,,,,1100390,向导师了解职业等级相关知识,向导师了解职业等级相关知识,1001,Main_1001070_accept,Main_1001070_finish
1001080,1001070,,学习素质加点,科目导师给了你一剂催眠药剂，让你可以操纵梦境，在梦境中学习属性加点技巧,1,1001,剑士转职后,,10=0,10=0,10=0,0,2,,,,,1348=21,1348=21,,,1,1,1,1,1,1,1,,,,,,27|2009=1|21=85.75=17.29=134.02,,喝下导师给的催眠药剂，在梦境中了解属性点的用法,7|2116=1|21=83=17=133.8,,在梦境中了解属性点的用法,,,,,,,,,,2,4=1=17=2116=45.6=8.5=56.1=0|4=1=20=21=29|4=2=21=21=29,,,,1100400,询问导师分配素质点的技巧,已经体验了极限素质点的好处，找导师询问下一步的事宜,1001,Main_1001080_accept,Main_1001080_finish
1001090,1001080,,试炼前的准备,转职完后试试自己的实力,1,1001,剑士转职后,,10=0,10=0,10=0,0,2,,,,,1349=21,1349=21,,,1,1,1,1,1,1,1,,,,,,27|2010=1|21=86.30=17.18=133.27,232.16,吃下导师给你的爱心料理,,,,,,,,,,,,,2,4=1=10=203000901,,,,1100410,向导师汇报在极限加点梦境中的结果,吃下爱心料理了，向导师询问野外历练的内容是什么,1001,Main_1001090_accept,Main_1001090_finish
1001100,1001090,,小试牛刀,加完点后，出去打几只怪物试试,1,1001,剑士转职后,,10=0,10=0,10=0,0,2,,,,,1349=21,10452=4,,,1,1,1,1,1,1,1,,,,,,2|1002=6|4=107.04=10.17=97.82,,试炼的内容是去南门除掉一些魔物，试试自己的能力,,,,,,,,,,,,,2,1=0=7=1002=6=4=107.04=10.17=97.82=7|1=0=3=10452=4=102.04=10.17=102.62=95.04|2=0=8=1002=6|2=0=14=2=10452=10219,,,,1100420,找导师进行第一次野外试炼<color=$$Blue$$>（记得先加素质点）</color>,似乎是导师叫你，过去看看,1001,Main_1001100_accept,Main_1001100_finish
1001110,1001100,,学习技能,导师让你去普隆德拉,1,1001,剑士转职后,,10=0,10=0,10=0,0,2,,,,,10452=4,0=0,,,1,1,2,1,1,1,1,,,,,,27|2011=1|4=103.47=10.17=102.29,,导师决定教你一个技能，快学习一下吧,,,,,,,,,,,,,2,,,,,1100430,问问导师还有什么考验,询问导师接下来该怎么办,1001,Main_1001110_accept,Main_1001110_finish
1001120,1001110,,踏上旅途,导师让你去普隆德拉,1,1001,剑士转职后,,10=0,10=0,10=0,0,2,,,,,10452=4,0=0,,,1,1,2,1,1,1,1,,,,,,27|2012=1|4=103.47=10.17=102.29,,查看导师给你的推荐信,1|10452=4,Main_1001120_exec,询问导师乐园团怎么去,5|0=1|4=126.30=10.17=113.35,,回普隆德拉加入乐园团，不过路上好像有点吵闹，去看看发生了什么,,,,,,,2,3=0=4=10452|4=1=22=1005,,,,1100440,问问导师还有什么考验,询问导师接下来该怎么办,1001,Main_1001120_accept,Main_1001120_finish
1001130,1001120,,前往普隆德拉,卫兵告诉你这里就是普隆德拉南门了，如果不出意外的话，按照他说的路线走，你将能很快进入普隆德拉,1,1001,剑士转职后,,12=0,0=0,10=0,0,2,,,,,0=0,12150=4,,,1,2,1,1,1,1,1,,,,,,25|100032=1|4=126.30=10.17=113.35,,前面似乎有异响，去看看发生了什么,7|2064=1|2064=125=10=123|4=125=10=123,,帮助受伤的刺客工会成员解围,,,,,,,,,,2,2=0=2=2064|2=0=4=12154|2=0=4=12153|2=0=4=12152|2=0=4=12155|1=0=3=12153=4=128.14=10.17=118.7=25.03|4=1=1=2064|1=0=3=12150=4=129=10=121=-90|1=0=3=12152=4=126.22=10.17=119.33=0.72|1=0=3=12155=4=130.93=10.17=119.66=260.98|1=0=14=1=0=10800|1=0=3=12154=4=129.62=10.17=118.39=332.03|2=0=3=12174=4=121.23=10.17=125.41=76.05,,,,1100450,看看发生了什么,问问受伤的女刺客发生了什么,1001,Main_1001130_accept,Main_1001130_finish
1002000,1000191,,念力注入,念力乃是魔法师的基础元素，导师要激活你体内的念力，所以去戴上一个念力手套，帮助集中念力,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,4322=42,4322=42,,,1,1,1,1,1,1,1,,,,,,27|2006=1|42=30.17=12.07=28.44,,魔法师的魔力来源是念力，戴上念力手套来感受念力的存在,7|2078=1|2078=30.17=12.07=28.44|42=30.17=12.07=28.44,,感受房间内的念力，完成念力考验A,27|2007=1|42=33=12=29.8,,练习刚学会的操纵念力的窍门，完成念力考验B,7|2089=1|2089=33=12=29.8|42=33=12=29.8,,练习刚学会的操纵念力的窍门，完成念力考验B,,,,2,4=2=14=2=4322=10223|4=1=14=2=4322=10222|4=1=1=2078|4=2=2=2078|4=3=1=2089|4=4=2=2089,,,,1100460,向念力学导师学习念力,向导师汇报已经掌握了念力的使用方法了,1002,Main_1002000_accept,Main_1002000_finish
1002010,1002000,,元素亲和,去书架上查找关于元素记载的内容,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,4324=42,4324=42,,,1,1,1,1,1,1,1,,,,,,3|200140=1|42=51=12=41,,查阅魔法书籍，了解元素习性,,,,,,,,,,,,,2,1=0=11=200140=1=42=51=12=41|4=1=12=200140=1|4=1=22=1001,,,,1100470,向元素学导师学习控制元素,向元素学导师询问如何寻找元素精灵,1002,Main_1002010_accept,Main_1002010_finish
1002011,1002010,,元素亲和,去书架上查找关于元素记载的内容,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,4324=42,0=0,,,1,1,2,1,1,1,1,,,1002020|1002030|1002040|1002050,3,,16|0=1|,,查阅魔法书籍，了解元素习性,,,,,,,,,,,,,2,,,,,1100480,向元素学导师询问如何寻找元素精灵,向元素学导师询问如何寻找元素精灵,1002,Main_1002011_accept,Main_1002011_finish
1002020,,,好斗的火精灵,火元素对你发起挑战，让你击败它的分身。,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,4324=42,10470=16,,,1,1,1,1,1,1,1,,,,,,27|2002=1|16=53.01=17.03=105.24,175.78,使用次元剥离卷轴，揭露元素精灵的真实位置,1|10470=16,Main_1002020_exec,火元素精灵阿格尼现身了，说服他回去进行元素仪式,7|2099=1|2099=55=17.03=99|16=55=17.03=99,,好斗的火元素要求和你打一架才肯听话，战胜火元素的分身,,,,,,,2,4=1=3=10470=16=53=17=102=5|3=0=4=10470|4=2=1=2099|2=0=2=2099|3=0=10=3510101|2=0=3=10475=42=42.5=11.63=31.91=-48|2=0=3=10476=42=42.72=11.83=37.17=219.73|2=0=3=10477=42=37.41=11.83=31.89=39.50,,,,1100490,向元素学导师询问如何寻找元素精灵,打败了阿格尼的分身了，向阿格尼询问下一步,1002,Main_1002020_accept,Main_1002020_finish
1002021,1002020,,元素归位,导师让你把四元素归位，然后就可以进行仪式了,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,4324=42,0=0,,,1,1,2,1,1,1,1,,,,,,3|200144=1|42=42.8=12=34.6,,把火元素引导到仪式位置,,,,,,,,,,,,,2,1=0=11=200144=1=42=42=12=34.6|2=0=12=200144=1|2=0=3=10474=42=37.37=11.83=37.21=115.88|2=0=23=3510101,,,,1100500,成功收服了火元素精灵，向导师询问元素仪式的开始方式,和导师说话，开始转职仪式,1002,Main_1002021_accept,Main_1002021_finish
1002030,,,活泼的风精灵,风元素让你跳个舞给她看,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,10472=16,10472=16,,,1,1,1,1,1,1,1,,,,,,27|2003=1|16=76.48=17.03=61.04,49.34,使用次元剥离卷轴，揭露元素精灵的真实位置,1|10472=16,Main_1002030_exec,风元素精灵梵图斯现身了，说服她回去进行元素仪式,1|10470=16,Main_1002030_exec_1,向火精灵讨要风精灵丢的东西,7|2099=1|2099=55=17.03=99|16=55=17.03=99,,好斗的火元素要求和你打一架才肯听话，战胜火元素的分身,1|10470=16,Main_1002030_exec_2,击败了火精灵的分身，继续向他讨要风精灵丢失的东西,2,4=1=3=10470=16=53=17=102=-166|3=0=4=10470|4=1=3=10472=16=79=17=64=-138|3=0=4=10472|3=0=10=3510301|4=3=1=2099|4=4=2=2099|2=0=3=10475=42=42.5=11.63=31.91=-48|2=0=3=10477=42=37.41=11.83=31.89=39.50|2=0=3=10474=42=37.37=11.83=37.21=115.88,,,,1100510,寻找风元素精灵梵图斯,已经从火精灵处得到丢失的东西，回去交给风精灵,1002,Main_1002030_accept,Main_1002030_finish
1002031,1002030,,元素归位,导师让你把四元素归位，然后就可以进行仪式了,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,4324=42,0=0,,,1,1,2,1,1,1,1,,,,,,3|200144=1|42=42.8=12=34.6,,把风元素引导到仪式位置,,,,,,,,,,,,,2,1=0=11=200144=1=42=42=12=34.6|2=0=12=200144=|2=0=3=10476=42=42.72=11.83=37.17=219.73|2=0=23=3510301,,,,1100520,成功收服了风元素精灵，向导师询问元素仪式的开始方式,和导师说话，开始转职仪式,1002,Main_1002031_accept,Main_1002031_finish
1002040,,,温柔的水精灵,水元素缺乏安全感，让你找个瓶子装她,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,10471=16,10471=16,,,1,1,1,1,1,1,1,,,,,,27|2004=1|16=76.48=17.03=61.04,49.34,使用次元剥离卷轴，揭露元素精灵的真实位置,1|10471=16,Main_1002040_exec,水元素精灵阿库娅现身了，说服她回去进行元素仪式,1|10470=16,Main_1002040_exec_1,向火精灵讨要水精灵丢的东西,7|2099=1|2099=55=17.03=99|16=55=17.03=99,,好斗的火元素要求和你打一架才肯听话，战胜火元素的分身,1|10470=16,Main_1002040_exec_2,击败了火精灵的分身，继续向他讨要水精灵丢失的东西,2,4=1=3=10470=16=53=17=102=-166|3=0=4=10470|4=1=3=10471=16=79=17=64=-138|3=0=4=10471|3=0=10=3510201|4=3=1=2099|4=4=2=2099|2=0=3=10474=42=37.37=11.83=37.21=115.88|2=0=3=10476=42=42.72=11.83=37.17=219.73|2=0=3=10477=42=37.41=11.83=31.89=39.50,,,,1100530,寻找水元素精灵阿库娅,已经从火精灵处得到丢失的东西，回去交给地精灵,1002,Main_1002040_accept,Main_1002040_finish
1002041,1002040,,元素归位,导师让你把四元素归位，然后就可以进行仪式了,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,4324=42,0=0,,,1,1,2,1,1,1,1,,,,,,3|200144=1|42=42.8=12=34.6,,把水元素引导到仪式位置,,,,,,,,,,,,,2,1=0=11=200144=1=42=42=12=34.6|2=0=12=200144=1|2=0=3=10475=42=42.5=11.63=31.91=-48|2=0=23=3510201,,,,1100540,成功收服了水元素精灵，向导师询问元素仪式的开始方式,和导师说话，开始转职仪式,1002,Main_1002041_accept,Main_1002041_finish
1002050,,,憨厚的地精灵,完成地元素交代的事宜，让它跟你回魔法师工会,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,10473=16,10473=16,,,1,1,1,1,1,1,1,,,,,,27|2005=1|16=76.48=17.03=61.04,49.34,使用次元剥离卷轴，揭露元素精灵的真实位置,1|10473=16,Main_1002050_exec,地元素精灵泰拉现身了，说服他回去进行元素仪式,1|10470=16,Main_1002050_exec_1,向火精灵讨要地精灵丢的东西,7|2099=1|2099=55=17.03=99|16=55=17.03=99,,好斗的火元素要求和你打一架才肯听话，战胜火元素的分身,1|10470=16,Main_1002050_exec_2,击败了火精灵的分身，继续向他讨要地精灵丢失的东西,2,4=1=3=10470=16=53=17=102=-166|3=0=4=10470|4=1=3=10473=16=79=17=64=-138|3=0=4=10473|3=0=10=3510401|4=3=1=2099|4=4=2=2099|2=0=3=10474=42=37.37=11.83=37.21=115.88|2=0=3=10475=42=42.5=11.63=31.91=-48|2=0=3=10476=42=42.72=11.83=37.17=219.73,,,,1100550,寻找地元素精灵泰拉,已经从火精灵处得到丢失的东西，回去交给地精灵,1002,Main_1002050_accept,Main_1002050_finish
1002051,1002050,,元素归位,导师让你把四元素归位，然后就可以进行仪式了,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,4324=42,0=0,,,1,1,2,1,1,1,1,,,,,,3|200144=1|42=42.8=12=34.6,,把地元素引导到仪式位置,,,,,,,,,,,,,2,1=0=11=200144=1=42=42=12=34.6|2=0=12=200144=1|2=0=3=10477=42=37.41=11.83=31.89=39.50|2=0=23=3510401,,,,1100560,成功收服了地元素精灵，向导师询问元素仪式的开始方式,和导师说话，开始转职仪式,1002,Main_1002051_accept,Main_1002051_finish
1002060,1002051|1002041|1002031|1002021,,元素仪式,导师让你把四元素归位，然后就可以进行仪式了,1,1002,魔法师转职,,10=0,10=0,10=0,0,2,,,,,0=0,4320=42,,,1,2,1,1,1,1,1,,,,,,1|4320=42,Main_1002060_exec,把四元素引导到仪式位置后和导师对话，进行转职,,,,,,,,,,,,,2,3=0=9=104|3=0=4=10474|3=0=4=10475|3=0=4=10476|3=0=4=10477,,,,1100570,四元素都收集完毕，向导师询问元素仪式的开始方式,和导师说话，开始转职仪式,1002,Main_1002060_accept,Main_1002060_finish
1002070,1002060,,学习技能加点,向导师询问学习技能加点详情后，导师表示要传授你一点属性加点技巧，让你去找科目导师,1,1002,魔法师转职后,,10=0,10=0,10=0,0,2,,,,,4322=42,4322=42,,,1,1,1,1,1,1,1,,,,,,1|4322=42,Main_1002070_exec,找导师了解职业技能点的用法,,,,,,,,,,,,,2,,,,,1100580,向导师了解职业等级相关知识,向导师了解职业等级相关知识,1002,Main_1002070_accept,Main_1002070_finish
1002080,1002070,,学习素质加点,科目导师给了你一剂催眠药剂，让你可以操纵梦境，在梦境中学习属性加点技巧,1,1002,魔法师转职后,,10=0,10=0,10=0,0,2,,,,,4324=42,4324=42,,,1,1,1,1,1,1,1,,,,,,27|2000=1|42=46.36=12.07=29.05,218.91,喝下导师给的催眠药剂，在梦境中了解属性点的用法,7|2118=1|42=44.01=12.23=28.53,,在梦境中了解属性点的用法,,,,,,,,,,2,4=1=20=42=3|4=2=21=42=3|4=1=17=2118=45.6=8.5=56.1=0,,,,1100590,询问导师分配素质点的技巧,已经体验了极限素质点的好处，找导师询问下一步的事宜,1002,Main_1002080_accept,Main_1002080_finish
1002090,1002080,,试炼前的准备,火元素对玩家发起挑战，让你击败它的分身。,1,1002,魔法师转职后,,10=0,10=0,10=0,0,2,,,,,4324=42,4324=42,,,1,1,1,1,1,1,1,,,,,,27|2010=1|42=49.11=12.23=29.39,145.78,吃下导师给你的爱心料理,,,,,,,,,,,,,2,3=0=3=10480=23=62.19=4.52=113.73=282.15|4=1=10=203000901,,,,1100600,找导师进行第一次野外试炼<color=$$Blue$$>（记得先加素质点）</color>,吃下爱心料理了，向导师询问野外历练的内容是什么,1002,Main_1002090_accept,Main_1002090_finish
1002100,1002090,,小试牛刀,出去野外击杀魔物进行历练,1,1002,魔法师转职后,,10=0,10=0,10=0,0,2,,,,,4324=42,10480=23,,,1,1,1,1,1,1,1,,,,,,2|1025=8|23=60.93=4.52=136.88,,出去除掉魔物，试试转职后的能力,,,,,,,,,,,,,2,1=0=7=1025=8=23=61.72=4.52=137.19=5|2=0=8=1025=8|2=0=14=2=10480=10219,,,,1100610,在野外找到导师，进行野外历练,历练完成了，向导师汇报结果,1002,Main_1002100_accept,Main_1002100_finish
1002110,1002100,,学习技能,导师决定传授你一个技能，并且给了你一个定向移动的蝴蝶翅膀，让你传送到普隆德拉，然后加入乐园团,1,1002,魔法师转职后,,10=0,10=0,10=0,0,2,,,,,10480=23,10480=23,,,1,1,2,1,1,1,1,,,,,,27|2011=1|23=61.25=4.52=113.79,,导师决定教你一个技能，快学习一下吧,,,,,,,,,,,,,2,,,,,1100620,向导师汇报结果,学到技能了！询问导师接下来该怎么办,1002,Main_1002110_accept,Main_1002110_finish
1002120,1002110,,踏上旅途,导师决定传授你一个技能，并且给了你一个定向移动的蝴蝶翅膀，让你传送到普隆德拉，然后加入乐园团,1,1002,魔法师转职后,,10=0,10=0,10=0,0,2,,,,,10480=23,10480=23,,,1,1,2,1,1,1,1,,,,,,27|2012=1|23=60.69=4.52=113.97,,查看导师给你的推荐信,1|10480=23,Main_1002120_exec,询问导师乐园团怎么去,27|2013=1|23=58.60=4.52=114.23,277.07,使用传送之阵卷轴，召唤出通往普隆德拉南部的传送之阵,5|0=1|23=55.05=4.52=115.21,,利用传送之阵快速前往普隆德拉，加入乐园团,,,,2,2=0=18=4=145.48=14.17=85.47=0|3=0=4=10480|4=1=22=1005|4=3=11=200368=1=23=55.05=4.52=115.21|3=0=12=200368=1,,,,1100630,学到技能了！询问导师接下来该怎么办,询问导师接下来该怎么办,1002,Main_1002120_accept,Main_1002120_finish
1001500,1000192,,进入圣的领域,帕弥拉表示，要加入教会，必须要经过洗礼，看有没有资格成为神的代理人。\r\n如果神认可你，你的身体在洗礼中会褪去凡尘，进入圣属性的领域。最直观的表现就是，可以看见凡人看不见的元素：圣和暗。于是帕弥拉要求玩家去墓地看看能不能见到鬼魂。,1,1003,服事转职,,10=0,10=0,10=0,0,2,,,,,3545=41,10497=7,,,1,1,1,1,1,1,1,,,,,,3|200742=1|41=117.08=12.27=60.03,,在圣翁中进行洗礼,1|3540=41,Main_1001500_exec,告诉导师洗礼完成,5|0=1|7=169.73=10.80=215.68,,跟随导师去墓地吧,,,,,,,2,1=0=11=200742=1=41=116.96=11.771=57.90|3=0=12=200742=1|4=2=14=2=3540=119|4=2=3=10497=7=167.5=10.8=216.2=96.68,,,,1100640,寻找导师询问转职相关,问问导师接下来怎么做,1003,Main_1001500_accept,Main_1001500_finish
1001510,1001500,,超度亡灵,你看到了纷乱的墓地，帕弥拉让你不要害怕，做服事的天天都会和这些东西打交道，让你去和其中一个亡灵交谈。,1,1003,服事转职,,10=0,10=0,10=0,0,2,,,,,10497=7,10497=7,,,1,1,1,1,1,1,1,,,,,,27|2014=1|7=171.41=10.80=222.18,,使用天使之光卷轴，查看墓地的灵魂,1|10495=7,Main_1001510_exec,与墓地中的魂灵交流,7|2100=1|2100=170.98=10.80=217.69|7=170.98=10.80=217.69,,得罪了魂灵，只能超度它了…,,,,,,,2,4=1=3=10495=7=174.2=10.8=223.66=203.4|4=2=4=10495|3=0=14=2=3540=118|3=0=4=10497|4=2=1=2100|4=3=2=2100|1=0=3=10491=41=72=12.2=91.96=125.8|1=0=3=10498=41=73=12.2=91.2=314|3=0=3=10490=41=72.6=12.4=96.2=-178,,,,1100650,问问导师接下来怎么做,以自己的方式完成了沟通，回去找导师继续服事修行,1003,Main_1001510_accept,Main_1001510_finish
1001530,1001510,,圣职的工作,你找到了艾德琳修女，修女正在应对一件棘手的驱魔事情,1,1003,服事转职,,10=0,10=0,10=0,0,2,,,,,10490=41,10490=41,,,1,1,1,1,1,1,1,,,,,,1|10491=41,Main_1001530_exec,查看被恶魔附身的卫兵,27|2015=1|41=71.66=13.27=102.34,,翻阅驱魔文献，找出是什么恶魔附身了。,,,,,,,,,,2,2=0=22=1002|4=1=14=2=10490=120,,,,1100670,向修女询问驱魔修行如何进行,向修女询问驱魔修行如何进行,1003,Main_1001530_accept,Main_1001530_finish
1001540,1001530,,驱魔之力,查完文献后，修女问你恶魔是哪种类型的，并且告诉你，如果对错误的诅咒，恶魔，使用了错误的神术，将会打破圣与暗的平衡，导致暗影裂隙的魔物被召来,1,1003,服事转职,,10=0,10=0,10=0,0,2,,,,,10490=41,,,,1,1,2,1,1,1,1,,,1001541|1001542|1001543,3,,16|0=1|,,,,,,,,,,,,,,,2,,,,,1100680,查看被驱魔的人，确定是什么恶魔在影响他,向修女询问驱魔修行,1003,Main_1001540_accept,Main_1001540_finish
