ID,AwardId,ItemIds
1346,3610010,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|4010017|1190002
1347,3610020,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5010011|1170007
1348,3610030,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5030019|1170027
1349,3610040,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5060019|1170019
1350,3610050,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5050009|1190004
1351,3610060,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5010018|1170031
1352,3620010,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|4010017|1190002
1353,3620020,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5010011|1170007
1354,3620030,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5030019|1170027
1355,3620040,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5060019|1170019
1356,3620050,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5050009|1190004
1357,3620060,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020003|3020004|2035002|2034001|2034003|3024004|3024005|3024032|3024022|3024023|3024024|5010018|1170031
1358,3630010,
1359,3630020,
1360,3630030,
1361,3640010,3023001|1270002|1270001|2090019|3020007|1270006|1270007|2060009|2060010|3020003|3020004|1270008|1270010|2060109|2060011|3021001|2034001|2034003
1362,3640020,
1363,3640030,3020007|1270006|1270007|2060009|2060010|3023002|2090025|3027004|1270008|1270010|2060109|2060011|1270009|1270012|3020010|3020008|3020009
1364,4100010,1050003
1365,4100020,2034003
1366,4100030,2034003
1367,4100040,2034003
1368,4100050,1070143
1369,4100060,2034001
1370,4100070,2034001
1371,4100080,2034001
1372,4100090,2034001
1373,4100100,1070147
1374,4100110,2034002
1375,4100120,2034002
1376,4100130,2034002
1377,4100140,2034002
1378,4100150,1200008
1379,4100160,2034002
1380,4100170,2034002
1381,4100180,2034002
1382,4100190,2034002
1383,4100200,1200009
1384,4100210,2034002
1385,4100220,2034002
1386,4100230,2034002
1387,4100240,2034002
1388,4100250,1170031
1389,4110010,1050001
1390,4110020,1050002
1391,4110030,2090020
1392,4110040,3020008
1393,4110050,1190006
1394,4110060,2090025
1395,4110070,1270010
1396,4110080,2090025
1397,4110090,3090008
1398,4110100,2090004
1399,4110110,1270001
1400,4110120,1270007
1401,4110130,1270009
1402,4110140,1080001
1403,4110150,2090004
1404,4110160,2090003
1405,4110170,2034002
1406,4110180,2034002
1407,4110190,2034001
1408,4110200,2090003
1409,4110210,2034003
1410,4110220,2034003
1411,4110230,2033002
1412,4110240,2090003
1413,4110250,2090003
1414,4110260,2090003
1415,4110270,2090020
1416,4110280,2090025
1417,4110290,1270010
1418,4110300,1270009
1419,4110310,2090004
1420,4200010,1020015
1421,4210010,2090021|2010005
1422,4210020,2090019|2031002
1423,4210030,3023001|101
1424,4210040,2034003|2010012
1425,4210050,2034001|101
1426,4210060,2090019|2010009
1427,4210070,3022001|101
1428,4210080,2034003|101
1429,4210090,2090019|2034001
1430,4210100,2034001|101
1431,4210110,3020004|101
1432,4210120,2034003|101
1433,4210130,2034001|101
1434,4210140,3020003|3020004
1435,4210150,2035002
1436,4210160,2090019|101
1437,4210170,2035002|2090020
1438,4210180,3022002|101
1439,4210190,2034001|101
1440,4210200,3027004
1441,4210210,3020003|3020004
1442,4210220,2034001|101
1443,4210230,2090019|2031004
1444,4210240,2090019|2010008
1445,4210250,2090002|101
1446,4210260,2090020
1447,4210270,2034001|101
1448,4210280,2090019|2031004
1449,4210290,2090019|2010008
1450,4210300,3023002
1451,4210310,2034003|101
1452,4210320,3020003|3020004
1453,4210330,3021001|101
1454,4210340,2090025
1455,4210350,2060009
1456,4210360,2034002|2034001
1457,4210370,2090019|2031004
1458,4210380,2090019|3021001
1459,4210390,2090019|2031004
1460,4210400,2090019|3021001
1461,4300010,2090024
1462,4300020,3021001
1463,4300030,3020003|3020004|3027001|3023002|1270007|1270010
1464,4300040,2023002
1465,4300050,2090003
1466,4300060,2034003
1467,4300070,2033002
1468,4300080,3020003|3020004|3027001|3023002|1270007|1270010
1469,4300090,3021001
1470,4300100,1270009
1471,4300110,2034002
1472,4300120,1270007
1473,4300130,3020003|3020004|3027001|3023002|1270007|1270010
1474,4300140,2034001
1475,4300150,1080013
1476,4300160,3021001
1477,4300170,2034002
1478,4300180,3020003|3020004|3027001|3023002|1270007|1270010
1479,4300190,2033001
1480,4300200,2090002
1481,4300210,3021001
1482,4300220,2033002
1483,4300230,3020003|3020004|3027001|3023002|1270007|1270010
1484,4300240,2023001
1485,4300250,1270012
1486,4300260,2034001
1487,4300270,2090024
1488,4300280,3020003|3020004|3027001|3023002|1270007|1270010
1489,4300290,2034002
1490,4300300,1070038
1491,4400010,101
1492,4410010,2034003
1493,4410020,2090008
1494,4410030,2034003
1495,4410040,1270007
1496,4410050,1030001
1497,4410060,2034003
1498,4410070,2090008
1499,4410080,2034003
1500,4410090,1270007
1501,4410100,1030002
1502,4410110,2034003
1503,4410120,2090008
1504,4410130,2034003
1505,4410140,1270007
1506,4410150,1030003
1507,4410160,2034003
1508,4410170,2031004
1509,4410180,2034003
1510,4410190,2035002
1511,4410200,1030004
1512,4410210,2034003
1513,4410220,2031004
1514,4410230,2034003
1515,4410240,2035002
1516,4410250,1030005
1517,4410260,2034003
1518,4410270,2031004
1519,4410280,2034003
1520,4410290,2035002
1521,4410300,1030006
1522,4420010,2090008
1523,4420020,2090008
1524,4420030,2090008
1525,4420040,2090008
1526,4420050,2090008
1527,4420060,2090008
1528,4420070,2090008
1529,4420080,2090008
1530,4420090,2090008
1531,4420100,2090008
1532,4420110,2090008
1533,4420120,2090008
1534,4420130,2090008
1535,4420140,2090008
1536,4420150,2090008
1537,4420160,2090008
1538,4420170,2090008
1539,4420180,2090008
1540,4420190,2090008
1541,4420200,2090008
1542,4420210,2090008
1543,4420220,2090008
1544,4420230,2090008
1545,4500010,2034003|1270002|101
1546,4500020,2034003|1270001|101
1547,4500030,2034003|1270006|101
1548,4500040,2034003|1270007|101
1549,4500050,2034003|1270010|101
1550,4500060,1170032|1270008|101
1551,4500070,1190006|1270009|101
1552,4600010,2010012|2010001|2010005|101
1553,4600020,1190007|2031002|2010012|101
1554,4600030,3022001|2090022|2031004|101
1555,4600040,3020003|3020004|2033002|101
1556,4600050,3027004|3022011|3022019|101
1557,4600060,1080019|3021001|2090023|101
1558,4600070,2090003|3024005|2034001|101
1559,4600080,3022006|2034002|2090024|101
1560,4600090,3022007|2034002|2090024|101
1561,4600100,3022008|2034002|2090024|101
1562,4700010,101|2034003|1270001
1563,4700020,101|2034003|1270007
1564,4700030,101|2034003|1270008
1565,4700040,101|2034003|1270010
1566,4700050,101|2034003|1270009
1567,4700060,101|2034003|1070150
1568,4700070,101|2034001|1080004
1569,4710010,1310001
1570,4710020,1320002
1571,4710030,1310002
1572,4710040,1320002
1573,4710050,1320007
1574,4710060,1320002
1575,4710070,1320001
1576,4710080,1320002
1577,4710090,1320001
1578,4710100,1320002
1579,4710110,1320001
1580,4710120,1320001
1581,4710130,1310006
1582,4710140,1310006
1583,4710150,1310006
1584,4710160,1310006
1585,4710170,1310006
1586,4710180,1310006
1587,4710190,1320005
1588,4710200,1320004
1589,4710210,1320007
1590,4710220,1320002
1591,4710230,1320002
1592,4710240,1320004
1593,4710250,1320004
1594,4710260,1320002
1595,4710270,1320002
1596,4710280,1320002
1597,4710290,1320002
1598,4710300,1320002
1599,4710310,1320006
1600,4710320,1320002
1601,4710330,1320002
1602,4710340,1320002
1603,4710350,1320008
1604,4710360,1320005
1605,4710370,1320005
1606,4710380,1320001
1607,4710390,1320001
1608,4710400,1320007
1609,4710410,1320007
1610,4710420,1320001
1611,4710430,1320002
1612,4710440,1320007
1613,4710450,1320003
1614,4710460,1310001
1615,4710470,1310001
1616,4710480,1320003
1617,4710490,1320009
1618,4710500,1320009
1619,4710510,1310003
1620,4710520,1320007
1621,4710530,1320001
1622,4710540,1320003
1623,4710550,1320004
1624,4710560,1320004
1625,4710570,1320004
1626,4710580,1320010
1627,4710590,1320004
1628,4710600,1320004
1629,4710610,1320004
1630,4710620,1320003
1631,4710630,1320004
1632,4710640,1310009
1633,4710650,1320002
1634,4710660,1320007
1635,4710670,1320010
1636,4710680,1320008
1637,4710690,1320010
1638,4710700,1320010
1639,4710710,1320010
1640,4710720,1320002
1641,4710730,1320002
1642,4710740,1320002
1643,4710750,1320002
1644,4710760,1320004
1645,4710770,1320009
1646,4710780,1320003
1647,4710790,1320007
1648,4710800,1320002
1649,4710810,1320002
1650,4710820,1320001
1651,4710830,1320004
1652,4710840,1310007
1653,4710850,1320001
1654,4710860,1320004
1655,4710870,1320002
1656,4710880,1320001
1657,4710890,1320001
1658,4710900,1320010
1659,4710910,1320010
1660,4710920,1320001
1661,4710930,1310005
1662,4710940,1310005
1663,4710950,1310005
1664,4710960,1310005
1665,4710970,1320002
1666,4710980,1320002
1667,4710990,1320004
1668,4711000,1320002
1669,4711010,1320010
1670,4711020,1320010
1671,4711030,1320010
1672,4711040,1320009
1673,4711050,1320007
1674,4711060,1320002
1675,4711070,1320004
1676,4711080,1320004
1677,4711090,1310003
1678,4711100,1320004
1679,4711110,1320009
1680,4711120,1320007
1681,4711130,1320007
1682,4711140,1320010
1683,4711150,1320002
1684,4711160,1310004
1685,4711170,1320004
1686,4711180,1320003
1687,4711190,1320007
1688,4711200,1320010
1689,4711210,1320010
1690,4711220,1320008
1691,4711230,1320005
1692,4711240,1320010
1693,4711250,1320003
1694,4711260,1320010
1695,4711270,1320002
1696,4711280,1320004
1697,4711290,1320002
1698,4711300,1320009
1699,4711310,1320003
1700,4711320,1320003
1701,4711330,1320003
1702,4711340,1310008
1703,4711350,1320008
1704,4711360,1320003
1705,4711370,1320005
1706,4711380,1320007
1707,4711390,1320003
1708,4711400,1320007
1709,4711410,1320003
1710,4711420,1320003
1711,4711430,1320007
1712,4711440,1320010
1713,4711450,1320010
1714,4711460,1320008
1715,4711470,1320010
1716,4711480,1320003
1717,4711490,1320003
1718,4711500,1320002
1719,4711510,1320001
1720,4711520,1320001
1721,4711530,1320001
1722,4711540,1320005
1723,4711550,1320003
1724,4711560,1320003
1725,4711570,1310010
1726,4711580,1320001
1727,4711590,1320010
1728,4711600,1320003
1729,4711610,1320007
1730,4711620,1320007
1731,4711630,1320003
1732,4711640,1320007
1733,4711650,1320004
1734,4711660,1320004
1735,4711670,1320003
1736,4720010,101|2034003|205
1737,4720020,101|2034003|205
1738,4720030,101|2034003|205
1739,4720040,101|2034003|205
1740,5100010,101|1290016|1290015|1090001
1741,5100020,101|1290016|1290015|1090003
1742,5100030,101|1280007|1290015
1743,5100040,101|1290016
1744,5100050,101|1290016|1290015|1090003
1745,5100060,101|1290016|1290015|1090001
1746,5100070,101|1290016
1747,5100080,101|1290016|1290015|1090001
1748,5100090,101|1290014|1070016|4030001
1749,5100100,101|2031003|1290015|1080015|4010002
1750,5100110,101|1290018|4030002
1751,5100120,101|2031003|1290014|3040008|4050001
1752,5100130,101|1290015|4010001
1753,5100140,101|1290004|4010006
1754,5100150,101|3040005|1290016|4030018
1755,5100160,101|1290003|3040007|4070001
1756,5100170,101|1290016|1070031|4030005
1757,5100180,101|1290017|3040008|4040005
1758,5100190,101|1290015|1290003|4010004
1759,5100200,101|1290017|3040007|4010003
1760,5100210,101|1290008|1070051|4030003
1761,5100220,101|3040006|1290004|4030010
1762,5100230,101|1290003|3040007|4060007
1763,5100240,101|3040006|1290007|4020008
1764,5100250,101|1290016|4060004
1765,5100260,101|1290018|4020001
1766,5100270,101|1290008|4030004
1767,5100280,101|2031002|1290008|4060001
1768,5100290,101|1290004|1290013|3040005|4010008
1769,5100300,101|1290016|1290015|4060003
1770,5100310,101|1280002|1290016|1070026|4010005
1771,5100320,101|1290004|1290017|3040005|4030008
1772,5100330,101|1290018|1290010|4050005
1773,5100340,101|1290007|1290008|4020009
1774,5100350,101|1280001|1290007|1070013|4060002
1775,5100360,101|1290011|1290008|4010007
1776,5100370,101|1290013|1290010|4010042
1777,5100380,101|1290014|1290013|4060006
1778,5100390,101|1290016|1290012|4060012
1779,5100400,101|1290008|1290018|4010043
1780,5100410,101|1290008|1290018|4050006
1781,5100420,101|1290011|1290008|3040007|4020010
1782,5100430,101|1290018|1280007|4010010
1783,5100440,101|1290018|1290007|4010019
1784,5100450,101|1290007|1290008|4010019
1785,5100460,101|1290017|1290007|4010012
1786,5100470,101|1290017|1290012|4060011
1787,5100480,101|1290018|1290008|4010019
1788,5100490,101|1290017|1280008|1070053|4020011
1789,5100500,101|3040006|1290009|1290004|4020003
1790,5100510,101|3040006|1290009|1290004|4010044
1791,5100520,101|1290007|1290012|4060014
1792,5100530,101|1290017|1290013|4070004
1793,5100540,101|3040006|1280011|1290009|4010014
1794,5100550,101|1290002|1280005|1090010|4040017
1795,5100560,101|1280006|1290014|4020012
1796,5100570,101|3040005|1290003|1290015|4070011
1797,5100580,101|1290009|1290014|4010015
1798,5100590,101|1290009|1290014|1070055|4010015
1799,5100600,101|1290017|1290007|4010009
1800,5100610,101|1290010|1280010|1070056|4060008
1801,5100620,101|3040006|1290011|1290007|4010013
1802,5100630,101|1290011|1290004|3040008|4030017
1803,5100640,101|1280006|1290013|4010045
1804,5100650,101|1290016|1290013|4070003
1805,5100660,101|1290004|1280007|4060013
1806,5100670,101|1290005|1290010|4010030
1807,5100680,101|1290006|1280007|4040007|1070012
1808,5100690,101|1280010|1280007|4010038
1809,5100700,101|1290002|1290007|3040007|4070005|1080002
1810,5100710,101|3040008|1290009|1290012|4010015
1811,5100720,101|3040005|1280008|1290009|4010015
1812,5100730,101|1290010|1290002|4010046
1813,5100740,101|3040005|1290013|1280004|4030011
1814,5100750,101|1290010|1280008|1070003|4010029
1815,5100760,101|3040008|1280008|1290012|4010027
1816,5100770,101|3040006|1280007|1280004|4060009
1817,5100780,101|1290018|1290005|4040018
1818,5100790,101|1290001|1280004|4050002
1819,5100800,101|1290006|1280002|4050007
1820,5100810,101|1290003|1290006|4040019
1821,5100820,101|1290007|1290006|4010036
1822,5100830,101|1280011|1280004|3040006|4060010|1080001
1823,5100840,101|1290010|1290005|4010047|1070044
1824,5100850,101|3040006|1280004|1280011|4030014
1825,5100860,101|1290005|1290002|4010048
1826,5100870,101|1290001|1290012|4010032
1827,5100880,101|1290007|1280007|4010025
1828,5100890,101|1290009|1280008|4010015
1829,5100900,101|3040006|1280011|1290006|4040012
1830,5100910,101|1280011|1280007|3040006|4060016
1831,5100920,101|1290002|1280004|4010049
1832,5100930,101|1290009|1290002|3040008|4010026
1833,5100940,101|1290005|1290006|1070045|4020013
1834,5100950,101|3040006|1280004|1280007|4030013
1835,5100960,101|1290017|1280008|4030009
1836,5100970,101|1290001|1290013|4060020|1070058
1837,5100980,101|1280004|1290006|4010034
1838,5100990,101|1290017|1290016|4050004
1839,5101000,101|1280011|1290006|4030020
1840,5101010,101|1290008|1280008|3040007|4010050
1841,5101020,101|3040007|1290015|1290003|1070059|4010033
1842,5101030,101|1290001|1280012|1070017|4040013
1843,5101040,101|1290012|1290002|4010051
1844,5101050,101|1290005|1280008|4070010
1845,5101060,101|1290009|1290011|4020005
1846,5101070,101|1290002|1290004|4030015
1847,5101080,101|3040008|1290014|1280007|4040002
1848,5101090,101|1290018|1290012|4040011
1849,5101100,101|1290014|1280010|1070039|4010052
1850,5101110,101|1280012|1280004|4040020
1851,5101120,101|3040006|1280001|1280011|4050003
1852,5101130,101|3040005|1280002|1290003|4060021
1853,5101140,101|1290011|1280008|4060015
1854,5101150,101|1280007|1280005|4060017
1855,5101160,101|3040006|1290006|1280007|4010035
1856,5101170,101|1290012|1280004|3040005|1070060|4060022
1857,5101180,101|1280010|1280005|4050008|1070046
1858,5101190,101|1280002|1280005|4070013
1859,5101200,101|1280006|1280001|4060023
1860,5101210,101|1290011|1280012|4010031
1861,5101220,101|1290012|1280008|4030021
1862,5101230,101|1280004|1290017|4040021
1863,5101240,101|1290011|1290008|4030012
1864,5101250,101|1290001|1280012|4020006
1865,5101260,101|1290005|1280002|4010039
1866,5101270,101|1290005|1280002|4060018
1867,5101280,101|1280008|1280002|4010040
1868,5101290,101|1280003|1290012|3040008|4020014
1869,5101300,101|1290003|1290015|3040008|4060024
1870,5101310,101|1290005|1280001
1871,5101320,101|1280002|1280012|3040005|4030016
1872,5101330,101|1280009|1280008|4060025
1873,5101340,101|1280009|1280005|4060025
1874,5101350,101|1280009|1290014|4060025
1875,5101360,101|1290017|1280005|3040008|4050012
1876,5101370,101|1280003|1290012|4010055
1877,5101380,101|1280005|1290006|4070002
1878,5101390,101|1280012|1280005|4040022
1879,5101400,101|1280009|1290013|4010056
1880,5101410,101|1280010|1280004|4060026
1881,5101420,101|1280007|1290009|4070008
1882,5101430,101|1280001|1280002|3040008|4060027
1883,5200010,2090003|2090002|3020004|1270002|3023001|3022003|3022019|3022011|2034001|2090019
1884,5200020,2090003|2090002|3020003|1270001|3023001|3022003|3022019|3022011|2034001|2090019
1885,5200030,2090003|2090002|3020003|1270001|3023001|3022003|3022019|3022011|2034001|2090019
1886,5200040,2090003|2090002|3020004|1270002|3023001|3022003|3022019|3022011|2034001|2090019
1887,5200050,2090003|2090002|3020004|1270002|3023001|3022003|3022019|3022011|2034001|2090019
1888,5200060,2090003|2090002|3020004|1270002|3023001|3022004|3022020|3022012|2034001|2090019
1889,5200070,2090003|2090002|3020004|1270002|3023001|3022004|3022020|3022012|2034001|2090019
1890,5200080,2090003|2090002|3020003|1270001|3023001|3022004|3022020|3022012|2034001|2090019
1891,5200090,2090003|2090002|3020003|1270001|3023001|3022005|3022021|3022013|2034001|2090019
1892,5200100,2090003|2090002|3020003|1270001|3023001|3022002|2034001|2090019|1270002
1893,5200110,2090003|2090002|3020004|1270002|3023001|3022004|3022020|3022012|2034001|2090019
1894,5200120,2090003|2090002|3020003|1270001|3023001|3022006|3022022|3022014|2034001|2090019
1895,5200130,2090003|2090002|3020003|1270001|3023001|3022006|3022022|3022014|2034001|2090019
1896,5200140,2090003|2090002|3020003|1270001|3023001|3022004|3022020|3022012|2034001|2090019
1897,5200150,2090003|2090002|3020003|1270001|3023001|3022004|3022020|3022012|2034001|2090019
1898,5200160,2090003|2090002|3020003|1270001|3023001|3022006|3022022|3022014|2034001|2090019
1899,5210010,5020004|1170013|1270012|2090003|3020005|2060109|2090002|2091003|3023002|2034002|1270007|3020007|2060009|3022003|3020003|3020004|3022019|3022011|3023001|1270002|1270001
1900,5210020,5070012|3023003|1270009|2090003|3020006|2060109|2090002|2091003|3023002|2034002|1270006|3020007|2060010|3022003|3020003|3020004|3022019|3022011|3023001|1270002|1270001
1901,5210030,5030019|1170027|1270009|2090003|3020006|2060109|2090002|2091003|3023002|2034002|1270006|3020007|2060010|3022003|3020003|3020004|3022019|3022011|3023001|1270002|1270001
1902,5210040,5020002|1170003|1270012|2090003|3020005|2060109|2090002|2091003|3023002|2034002|1270007|3020007|2060009|3022003|3020003|3020004|3022019|3022011|3023001|1270002|1270001
1903,5210050,5040003|1170005|1270012|2090003|3020005|2060109|2090002|2091003|3023002|2034002|1270007|3020007|2060009|3022003|3020003|3020004|3022019|3022011|3023001|1270002|1270001
1904,5210060,5060019|1170019|1270012|2090003|3020005|2060109|2091004|2090002|3023002|2034002|1270007|3020007|2060010|3022004|3020003|3020004|3022020|3022012|3023001|1270002|1270001
1905,5210070,5050009|1190004|1270012|2090003|3020005|2060109|2091004|2090002|3023002|2034002|1270007|3020007|2060010|3022004|3020003|3020004|3022020|3022012|3023001|1270002|1270001
1906,5210080,5010037|3023003|1270009|2090003|3020006|2060109|2091004|2090002|3023002|2034002|1270006|3020007|2060010|3022004|3020003|3020004|3022020|3022012|3023001|1270002|1270001
1907,5210090,5010053|3023003|1270009|3024023|2090003|3020006|2060109|2091005|2090002|3022005|3023002|3022021|3022013|2034002|1270007|3020007|2060010|3020003|3020004|3023001|1270002
1908,5210100,5030007|1170002|1270009|2090003|3020005|2060109|2090002|2091002|3023002|2034002|1270007|3020007|2060009|3020003|3020004|3023001|1270002|1270001
1909,5210110,5070007|1170012|1270012|2090003|3020005|2060109|2090002|2091003|3023002|2034002|1270007|3020007|2060009|3022004|3020003|3020004|3022020|3022012|3023001|1270002|1270001
1910,5210120,5050011|3023003|1270009|3024023|2091006|2090003|3022006|3020005|2060109|3022022|3022014|2090002|2034002|1270007|1270006|3020007|2060010|3020003|3020004|3023001|1270002
1911,5210130,5010018|1170031|1270012|3024023|2091006|2090003|3022006|3020005|2060109|3022022|3022014|2090002|2034002|1270007|1270006|3020007|2060010|3020003|3020004|3023001|1270001
1912,5210140,5010011|1170007|1270009|2090003|3020006|2060109|2091004|2090002|3023002|2034002|1270006|3020007|2060010|3022004|3020003|3020004|3022020|3022012|3023001|1270002|1270001
1913,5210150,4010017|1190002|1270009|2090003|3020006|2060109|2090002|2091003|3023002|2034002|1270006|3020007|2060010|3022004|3020003|3020004|3022020|3022012|3023001|1270002|1270001
1914,5210160,5070009|1170028|1270009|3024023|2091006|2090003|3022006|3020005|2060109|3022022|3022014|2090002|2034002|1270007|1270006|3020007|2060010|3020003|3020004|3023001|1270002
1915,5220010,2090001
1916,5300010,201|202
1917,5300020,201|202
1918,5300030,201|202
1919,5300040,201|202
1920,5300050,201|202
1921,5300060,201|202
1922,5300070,201|202
1923,5300080,201|202
1924,5300090,201|202
1925,5300100,201|202
1926,5300110,201|202
1927,5300120,201|202
1928,5300130,201|202
1929,5300140,201|202
1930,5300150,201|202
1931,5300160,201|202
1932,5300170,201|202
1933,5300180,201|202
1934,5300190,201|202
1935,5300200,201|202
1936,5300210,201|202
1937,5300220,201|202
1938,5300230,201|202
1939,5300240,201|202
1940,5300250,201|202
1941,5300260,201|202
1942,5300270,201|202
1943,5300280,201|202
1944,5300290,201|202
1945,5300300,201|202
1946,5300310,201|202
1947,5300320,201|202
1948,5300330,201|202
1949,5300340,201|202
1950,5300350,201|202
1951,5300360,201|202
1952,5300370,201|202
1953,5300380,201|202
1954,5300390,201|202
1955,5300400,201|202
1956,5300410,201|202
1957,5300420,201|202
1958,5300430,201|202
1959,5300440,201|202
1960,5300450,201|202
1961,5300460,201|202
1962,5300470,201|202
1963,5300480,201|202
1964,5300490,201|202
1965,5300500,201|202
1966,5300510,201|202
1967,5300520,201|202
1968,5300530,201|202
1969,5300540,201|202
1970,5300550,201|202
1971,5300560,201|202
1972,5300570,201|202
1973,5400010,4040015|1070032|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1974,5400020,4040016|1070052|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1975,5400030,4040001|1070011|1270009|2060109|2060009|1270006|3020003|3020004|2034003|2090019|3023001|1270001|2034001
1976,5400040,5040014|1070054|1270009|2060109|2060009|1270006|3020003|3020004|2034003|2090019|3023001|1270001|2034001
1977,5400050,4040009|1070041|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1978,5400060,4040006|3023003|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1979,5400090,4050010|1070019|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1980,5400100,5070006|1070057|1270009|2060109|2060009|1270006|3020003|3020004|2034003|2090019|3023001|1270001|2034001
1981,5400110,5030006|3023003|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1982,5400120,4040010|3023003|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1983,5400130,4010057|3023003|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1984,5400140,4020007|3023003|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1985,5400150,5010054|3023003|1270009|2060109|2060009|1270006|3020003|3020004|2034003|2090019|3023001|1270001|2034001
1986,5400160,4020008|1270012|1270009|2060109|2060009|1270006|3020003|3020004|2034003|2090019|3023001|1270001|2034001
1987,5400170,4010035|3023003|1270009|2060109|2060009|1270006|3020003|3020004|2034003|2090019|3023001|1270001|2034001
1988,5400180,4060021|3023003|1270012|1270008|2060010|1270007|3020003|3020004|2034003|2090019|3023001|1270002|2034001
1989,5400190,4070013|3023003|1270009|2060109|2060009|1270006|3020003|3020004|2034003|2090019|3023001|1270001|2034001
1990,6100010,101|401|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|3021001|3020001|3020002|2033001|2031004|2034001|3027001|3027002|2035002|2034003
1991,6100020,1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|3023001|1270002|1270001|2090019|2035002|3020003|3020004|101|401
1992,6100030,
1993,6100040,1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|2033002|3020003|3020004|101|401
1994,6100050,
1995,6100060,1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|2033002|3020003|3020004|101|401
1996,6100070,101|401
1997,6100080,1270009|1270012|3020010|3020008|3020009|1270008|1270010|2060109|2060011|3023002|2090025|3027004|3020007|1270006|1270007|2060009|2060010|2035002|101|401
