Id,ProfessionId,SkillName,SkillQuality,BuffId,Attrdec,SkillLimit,BornWeight,ComposeWeight,TimesLimit
363,4000,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,3,0,0,0
364,5000,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,3,0,0,0
365,6000,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,3,0,0,0
366,7000,不死克星Lv.3,1,7101303,受到不死种族伤害减免+3%,3,0,0,0
367,2000,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,2,0,0,0
368,3000,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,2,0,0,0
369,4000,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,2,0,0,0
370,5000,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,2,0,0,0
371,6000,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,2,0,0,0
372,7000,无形克星Lv.2,2,7101402,受到无形种族伤害减免+2%,2,0,0,0
373,2000,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,3,0,0,0
374,3000,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,3,0,0,0
375,4000,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,3,0,0,0
376,5000,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,3,0,0,0
377,6000,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,3,0,0,0
378,7000,无形克星Lv.3,1,7101403,受到无形种族伤害减免+3%,3,0,0,0
379,2000,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,2,0,0,0
380,3000,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,2,0,0,0
381,4000,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,2,0,0,0
382,5000,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,2,0,0,0
383,6000,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,2,0,0,0
384,7000,鱼贝克星Lv.2,2,7101502,受到鱼贝种族伤害减免+2%,2,0,0,0
385,2000,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,3,0,0,0
386,3000,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,3,0,0,0
387,4000,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,3,0,0,0
388,5000,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,3,0,0,0
389,6000,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,3,0,0,0
390,7000,鱼贝克星Lv.3,1,7101503,受到鱼贝种族伤害减免+3%,3,0,0,0
391,2000,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,2,0,0,0
392,3000,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,2,0,0,0
393,4000,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,2,0,0,0
394,5000,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,2,0,0,0
395,6000,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,2,0,0,0
396,7000,天使克星Lv.2,2,7101602,受到天使种族伤害减免+2%,2,0,0,0
397,2000,天使克星Lv.3,1,7101603,受到天使种族伤害减免+3%,3,0,0,0
398,3000,天使克星Lv.3,1,7101603,受到天使种族伤害减免+3%,3,0,0,0
399,4000,天使克星Lv.3,1,7101603,受到天使种族伤害减免+3%,3,0,0,0
400,5000,天使克星Lv.3,1,7101603,受到天使种族伤害减免+3%,3,0,0,0
401,6000,天使克星Lv.3,1,7101603,受到天使种族伤害减免+3%,3,0,0,0
402,7000,天使克星Lv.3,1,7101603,受到天使种族伤害减免+3%,3,0,0,0
403,2000,昆虫克星Lv.2,2,7101702,受到昆虫种族伤害减免+2%,2,0,0,0
404,3000,昆虫克星Lv.2,2,7101702,受到昆虫种族伤害减免+2%,2,0,0,0
405,4000,昆虫克星Lv.2,2,7101702,受到昆虫种族伤害减免+2%,2,0,0,0
406,5000,昆虫克星Lv.2,2,7101702,受到昆虫种族伤害减免+2%,2,0,0,0
407,6000,昆虫克星Lv.2,2,7101702,受到昆虫种族伤害减免+2%,2,0,0,0
408,7000,昆虫克星Lv.2,2,7101702,受到昆虫种族伤害减免+2%,2,0,0,0
409,2000,昆虫克星Lv.3,1,7101703,受到昆虫种族伤害减免+3%,3,0,0,0
410,3000,昆虫克星Lv.3,1,7101703,受到昆虫种族伤害减免+3%,3,0,0,0
411,4000,昆虫克星Lv.3,1,7101703,受到昆虫种族伤害减免+3%,3,0,0,0
412,5000,昆虫克星Lv.3,1,7101703,受到昆虫种族伤害减免+3%,3,0,0,0
413,6000,昆虫克星Lv.3,1,7101703,受到昆虫种族伤害减免+3%,3,0,0,0
414,7000,昆虫克星Lv.3,1,7101703,受到昆虫种族伤害减免+3%,3,0,0,0
415,2000,龙族克星Lv.2,2,7101802,受到龙族种族伤害减免+2%,2,0,0,0
416,3000,龙族克星Lv.2,2,7101802,受到龙族种族伤害减免+2%,2,0,0,0
417,4000,龙族克星Lv.2,2,7101802,受到龙族种族伤害减免+2%,2,0,0,0
418,5000,龙族克星Lv.2,2,7101802,受到龙族种族伤害减免+2%,2,0,0,0
419,6000,龙族克星Lv.2,2,7101802,受到龙族种族伤害减免+2%,2,0,0,0
420,7000,龙族克星Lv.2,2,7101802,受到龙族种族伤害减免+2%,2,0,0,0
421,2000,龙族克星Lv.3,1,7101803,受到龙族种族伤害减免+3%,3,0,0,0
422,3000,龙族克星Lv.3,1,7101803,受到龙族种族伤害减免+3%,3,0,0,0
423,4000,龙族克星Lv.3,1,7101803,受到龙族种族伤害减免+3%,3,0,0,0
424,5000,龙族克星Lv.3,1,7101803,受到龙族种族伤害减免+3%,3,0,0,0
425,6000,龙族克星Lv.3,1,7101803,受到龙族种族伤害减免+3%,3,0,0,0
426,7000,龙族克星Lv.3,1,7101803,受到龙族种族伤害减免+3%,3,0,0,0
427,2000,中毒抗性Lv.3,1,7101903,中毒抗性+3%,3,0,0,0
428,3000,中毒抗性Lv.3,1,7101903,中毒抗性+3%,3,0,0,0
429,4000,中毒抗性Lv.3,1,7101903,中毒抗性+3%,3,0,0,0
430,5000,中毒抗性Lv.3,1,7101903,中毒抗性+3%,3,0,0,0
431,6000,中毒抗性Lv.3,1,7101903,中毒抗性+3%,3,0,0,0
432,7000,中毒抗性Lv.3,1,7101903,中毒抗性+3%,3,0,0,0
433,2000,流血抗性Lv.3,1,7102003,流血抗性+3%,3,0,0,0
434,3000,流血抗性Lv.3,1,7102003,流血抗性+3%,3,0,0,0
435,4000,流血抗性Lv.3,1,7102003,流血抗性+3%,3,0,0,0
436,5000,流血抗性Lv.3,1,7102003,流血抗性+3%,3,0,0,0
437,6000,流血抗性Lv.3,1,7102003,流血抗性+3%,3,0,0,0
438,7000,流血抗性Lv.3,1,7102003,流血抗性+3%,3,0,0,0
439,2000,灼烧抗性Lv.3,1,7102103,灼烧抗性+3%,3,0,0,0
440,3000,灼烧抗性Lv.3,1,7102103,灼烧抗性+3%,3,0,0,0
441,4000,灼烧抗性Lv.3,1,7102103,灼烧抗性+3%,3,0,0,0
442,5000,灼烧抗性Lv.3,1,7102103,灼烧抗性+3%,3,0,0,0
443,6000,灼烧抗性Lv.3,1,7102103,灼烧抗性+3%,3,0,0,0
444,7000,灼烧抗性Lv.3,1,7102103,灼烧抗性+3%,3,0,0,0
445,2000,黑暗抗性Lv.3,1,7102203,黑暗抗性+3%,3,0,0,0
446,3000,黑暗抗性Lv.3,1,7102203,黑暗抗性+3%,3,0,0,0
447,4000,黑暗抗性Lv.3,1,7102203,黑暗抗性+3%,3,0,0,0
448,5000,黑暗抗性Lv.3,1,7102203,黑暗抗性+3%,3,0,0,0
449,6000,黑暗抗性Lv.3,1,7102203,黑暗抗性+3%,3,0,0,0
450,7000,黑暗抗性Lv.3,1,7102203,黑暗抗性+3%,3,0,0,0
451,2000,沉默抗性Lv.3,1,7102303,沉默抗性+3%,3,0,0,0
452,3000,沉默抗性Lv.3,1,7102303,沉默抗性+3%,3,0,0,0
453,4000,沉默抗性Lv.3,1,7102303,沉默抗性+3%,3,0,0,0
454,5000,沉默抗性Lv.3,1,7102303,沉默抗性+3%,3,0,0,0
455,6000,沉默抗性Lv.3,1,7102303,沉默抗性+3%,3,0,0,0
456,7000,沉默抗性Lv.3,1,7102303,沉默抗性+3%,3,0,0,0
457,2000,恐惧抗性Lv.3,1,7102403,恐惧抗性+3%,3,0,0,0
458,3000,恐惧抗性Lv.3,1,7102403,恐惧抗性+3%,3,0,0,0
459,4000,恐惧抗性Lv.3,1,7102403,恐惧抗性+3%,3,0,0,0
460,5000,恐惧抗性Lv.3,1,7102403,恐惧抗性+3%,3,0,0,0
461,6000,恐惧抗性Lv.3,1,7102403,恐惧抗性+3%,3,0,0,0
462,7000,恐惧抗性Lv.3,1,7102403,恐惧抗性+3%,3,0,0,0
463,2000,眩晕抗性Lv.3,1,7102503,眩晕抗性+3%,3,0,0,0
464,3000,眩晕抗性Lv.3,1,7102503,眩晕抗性+3%,3,0,0,0
465,4000,眩晕抗性Lv.3,1,7102503,眩晕抗性+3%,3,0,0,0
466,5000,眩晕抗性Lv.3,1,7102503,眩晕抗性+3%,3,0,0,0
467,6000,眩晕抗性Lv.3,1,7102503,眩晕抗性+3%,3,0,0,0
468,7000,眩晕抗性Lv.3,1,7102503,眩晕抗性+3%,3,0,0,0
469,2000,睡眠抗性Lv.3,1,7102603,睡眠抗性+3%,3,0,0,0
470,3000,睡眠抗性Lv.3,1,7102603,睡眠抗性+3%,3,0,0,0
471,4000,睡眠抗性Lv.3,1,7102603,睡眠抗性+3%,3,0,0,0
472,5000,睡眠抗性Lv.3,1,7102603,睡眠抗性+3%,3,0,0,0
473,6000,睡眠抗性Lv.3,1,7102603,睡眠抗性+3%,3,0,0,0
474,7000,睡眠抗性Lv.3,1,7102603,睡眠抗性+3%,3,0,0,0
475,2000,冰冻抗性Lv.3,1,7102703,冰冻抗性+3%,3,0,0,0
476,3000,冰冻抗性Lv.3,1,7102703,冰冻抗性+3%,3,0,0,0
477,4000,冰冻抗性Lv.3,1,7102703,冰冻抗性+3%,3,0,0,0
478,5000,冰冻抗性Lv.3,1,7102703,冰冻抗性+3%,3,0,0,0
479,6000,冰冻抗性Lv.3,1,7102703,冰冻抗性+3%,3,0,0,0
480,7000,冰冻抗性Lv.3,1,7102703,冰冻抗性+3%,3,0,0,0
481,2000,石化抗性Lv.3,1,7102803,石化抗性+3%,3,0,0,0
482,3000,石化抗性Lv.3,1,7102803,石化抗性+3%,3,0,0,0
483,4000,石化抗性Lv.3,1,7102803,石化抗性+3%,3,0,0,0
484,5000,石化抗性Lv.3,1,7102803,石化抗性+3%,3,0,0,0
485,6000,石化抗性Lv.3,1,7102803,石化抗性+3%,3,0,0,0
486,7000,石化抗性Lv.3,1,7102803,石化抗性+3%,3,0,0,0
487,2000,瘫痪抗性Lv.3,2,7102903,瘫痪抗性+3%,3,0,0,0
488,3000,瘫痪抗性Lv.3,2,7102903,瘫痪抗性+3%,3,0,0,0
489,4000,瘫痪抗性Lv.3,2,7102903,瘫痪抗性+3%,3,0,0,0
490,5000,瘫痪抗性Lv.3,2,7102903,瘫痪抗性+3%,3,0,0,0
491,6000,瘫痪抗性Lv.3,2,7102903,瘫痪抗性+3%,3,0,0,0
492,7000,瘫痪抗性Lv.3,2,7102903,瘫痪抗性+3%,3,0,0,0
493,2000,混乱抗性Lv.3,1,7103003,混乱抗性+3%,3,0,0,0
494,3000,混乱抗性Lv.3,1,7103003,混乱抗性+3%,3,0,0,0
495,4000,混乱抗性Lv.3,1,7103003,混乱抗性+3%,3,0,0,0
496,5000,混乱抗性Lv.3,1,7103003,混乱抗性+3%,3,0,0,0
497,6000,混乱抗性Lv.3,1,7103003,混乱抗性+3%,3,0,0,0
498,7000,混乱抗性Lv.3,1,7103003,混乱抗性+3%,3,0,0,0
499,2000,药水增幅Lv.2,1,6000102,增强蓝药和血药的使用效果6%,2,0,0,0
500,3000,药水增幅Lv.2,1,6000102,增强蓝药和血药的使用效果6%,2,0,0,0
501,4000,药水增幅Lv.2,1,6000102,增强蓝药和血药的使用效果6%,2,0,0,0
502,5000,药水增幅Lv.2,1,6000102,增强蓝药和血药的使用效果6%,2,0,0,0
503,6000,药水增幅Lv.2,1,6000102,增强蓝药和血药的使用效果6%,2,0,0,0
504,7000,药水增幅Lv.2,1,6000102,增强蓝药和血药的使用效果6%,2,0,0,0
505,2000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
506,3000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
507,4000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
508,5000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
509,6000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
510,7000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
511,2000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
512,3000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
513,4000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
514,5000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
515,6000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
516,7000,药水增幅Lv.3,1,6000103,增强蓝药和血药的使用效果9%,3,0,0,0
517,2000,药水增幅Lv.4,2,6000104,增强蓝药和血药的使用效果12%,4,0,0,0
518,3000,药水增幅Lv.4,2,6000104,增强蓝药和血药的使用效果12%,4,0,0,0
519,4000,药水增幅Lv.4,2,6000104,增强蓝药和血药的使用效果12%,4,0,0,0
520,5000,药水增幅Lv.4,2,6000104,增强蓝药和血药的使用效果12%,4,0,0,0
521,6000,药水增幅Lv.4,2,6000104,增强蓝药和血药的使用效果12%,4,0,0,0
522,7000,药水增幅Lv.4,2,6000104,增强蓝药和血药的使用效果12%,4,0,0,0
523,2000,药水增幅Lv.5,2,6000105,增强蓝药和血药的使用效果15%,5,0,0,0
524,3000,药水增幅Lv.5,2,6000105,增强蓝药和血药的使用效果15%,5,0,0,0
525,4000,药水增幅Lv.5,2,6000105,增强蓝药和血药的使用效果15%,5,0,0,0
526,5000,药水增幅Lv.5,2,6000105,增强蓝药和血药的使用效果15%,5,0,0,0
527,6000,药水增幅Lv.5,2,6000105,增强蓝药和血药的使用效果15%,5,0,0,0
528,7000,药水增幅Lv.5,2,6000105,增强蓝药和血药的使用效果15%,5,0,0,0
529,2000,药水增幅Lv.6,2,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
530,3000,药水增幅Lv.6,2,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
531,4000,药水增幅Lv.6,2,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
532,5000,药水增幅Lv.6,2,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
533,6000,药水增幅Lv.6,2,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
534,7000,药水增幅Lv.6,2,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
535,2000,药水增幅Lv.6,3,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
536,3000,药水增幅Lv.6,3,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
537,4000,药水增幅Lv.6,3,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
538,5000,药水增幅Lv.6,3,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
539,6000,药水增幅Lv.6,3,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
540,7000,药水增幅Lv.6,3,6000106,增强蓝药和血药的使用效果18%,6,0,0,0
541,2000,药水增幅Lv.7,3,6000107,增强蓝药和血药的使用效果21%,7,0,0,0
542,3000,药水增幅Lv.7,3,6000107,增强蓝药和血药的使用效果21%,7,0,0,0
543,4000,药水增幅Lv.7,3,6000107,增强蓝药和血药的使用效果21%,7,0,0,0
544,5000,药水增幅Lv.7,3,6000107,增强蓝药和血药的使用效果21%,7,0,0,0
545,6000,药水增幅Lv.7,3,6000107,增强蓝药和血药的使用效果21%,7,0,0,0
546,7000,药水增幅Lv.7,3,6000107,增强蓝药和血药的使用效果21%,7,0,0,0
547,2000,药水增幅Lv.8,3,6000108,增强蓝药和血药的使用效果24%,8,0,0,0
548,3000,药水增幅Lv.8,3,6000108,增强蓝药和血药的使用效果24%,8,0,0,0
549,4000,药水增幅Lv.8,3,6000108,增强蓝药和血药的使用效果24%,8,0,0,0
550,5000,药水增幅Lv.8,3,6000108,增强蓝药和血药的使用效果24%,8,0,0,0
551,6000,药水增幅Lv.8,3,6000108,增强蓝药和血药的使用效果24%,8,0,0,0
552,7000,药水增幅Lv.8,3,6000108,增强蓝药和血药的使用效果24%,8,0,0,0
553,2000,药水增幅Lv.9,3,6000109,增强蓝药和血药的使用效果27%,9,0,0,0
554,3000,药水增幅Lv.9,3,6000109,增强蓝药和血药的使用效果27%,9,0,0,0
555,4000,药水增幅Lv.9,3,6000109,增强蓝药和血药的使用效果27%,9,0,0,0
556,5000,药水增幅Lv.9,3,6000109,增强蓝药和血药的使用效果27%,9,0,0,0
557,6000,药水增幅Lv.9,3,6000109,增强蓝药和血药的使用效果27%,9,0,0,0
558,7000,药水增幅Lv.9,3,6000109,增强蓝药和血药的使用效果27%,9,0,0,0
559,2000,药水增幅Lv.10,4,6000110,增强蓝药和血药的使用效果30%,10,0,0,0
560,3000,药水增幅Lv.10,4,6000110,增强蓝药和血药的使用效果30%,10,0,0,0
561,4000,药水增幅Lv.10,4,6000110,增强蓝药和血药的使用效果30%,10,0,0,0
562,5000,药水增幅Lv.10,4,6000110,增强蓝药和血药的使用效果30%,10,0,0,0
563,6000,药水增幅Lv.10,4,6000110,增强蓝药和血药的使用效果30%,10,0,0,0
564,7000,药水增幅Lv.10,4,6000110,增强蓝药和血药的使用效果30%,10,0,0,0
565,2000,肌肉格挡Lv1,1,6000201,自身生命值大于80%时，受到的所有伤害减少2%,1,0,0,0
566,3000,肌肉格挡Lv1,1,6000201,自身生命值大于80%时，受到的所有伤害减少2%,1,0,0,0
567,4000,肌肉格挡Lv1,1,6000201,自身生命值大于80%时，受到的所有伤害减少2%,1,0,0,0
568,5000,肌肉格挡Lv1,1,6000201,自身生命值大于80%时，受到的所有伤害减少2%,1,0,0,0
569,6000,肌肉格挡Lv1,1,6000201,自身生命值大于80%时，受到的所有伤害减少2%,1,0,0,0
570,7000,肌肉格挡Lv1,1,6000201,自身生命值大于80%时，受到的所有伤害减少2%,1,0,0,0
571,2000,肌肉格挡Lv2,1,6000202,自身生命值大于80%时，受到的所有伤害减少4%,2,0,0,0
572,3000,肌肉格挡Lv2,1,6000202,自身生命值大于80%时，受到的所有伤害减少4%,2,0,0,0
573,4000,肌肉格挡Lv2,1,6000202,自身生命值大于80%时，受到的所有伤害减少4%,2,0,0,0
574,5000,肌肉格挡Lv2,1,6000202,自身生命值大于80%时，受到的所有伤害减少4%,2,0,0,0
575,6000,肌肉格挡Lv2,1,6000202,自身生命值大于80%时，受到的所有伤害减少4%,2,0,0,0
576,7000,肌肉格挡Lv2,1,6000202,自身生命值大于80%时，受到的所有伤害减少4%,2,0,0,0
577,2000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
578,3000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
579,4000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
580,5000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
581,6000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
582,7000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
583,2000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
584,3000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
585,4000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
586,5000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
587,6000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
588,7000,肌肉格挡Lv3,2,6000203,自身生命值大于80%时，受到的所有伤害减少6%,3,0,0,0
589,2000,肌肉格挡Lv4,2,6000204,自身生命值大于80%时，受到的所有伤害减少8%,4,0,0,0
590,3000,肌肉格挡Lv4,2,6000204,自身生命值大于80%时，受到的所有伤害减少8%,4,0,0,0
591,4000,肌肉格挡Lv4,2,6000204,自身生命值大于80%时，受到的所有伤害减少8%,4,0,0,0
592,5000,肌肉格挡Lv4,2,6000204,自身生命值大于80%时，受到的所有伤害减少8%,4,0,0,0
593,6000,肌肉格挡Lv4,2,6000204,自身生命值大于80%时，受到的所有伤害减少8%,4,0,0,0
594,7000,肌肉格挡Lv4,2,6000204,自身生命值大于80%时，受到的所有伤害减少8%,4,0,0,0
595,2000,肌肉格挡Lv5,2,6000205,自身生命值大于80%时，受到的所有伤害减少10%,5,0,0,0
596,3000,肌肉格挡Lv5,2,6000205,自身生命值大于80%时，受到的所有伤害减少10%,5,0,0,0
597,4000,肌肉格挡Lv5,2,6000205,自身生命值大于80%时，受到的所有伤害减少10%,5,0,0,0
598,5000,肌肉格挡Lv5,2,6000205,自身生命值大于80%时，受到的所有伤害减少10%,5,0,0,0
599,6000,肌肉格挡Lv5,2,6000205,自身生命值大于80%时，受到的所有伤害减少10%,5,0,0,0
600,7000,肌肉格挡Lv5,2,6000205,自身生命值大于80%时，受到的所有伤害减少10%,5,0,0,0
601,2000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
602,3000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
603,4000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
604,5000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
605,6000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
606,7000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
607,2000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
608,3000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
609,4000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
610,5000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
611,6000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
612,7000,肌肉格挡Lv6,3,6000206,自身生命值大于80%时，受到的所有伤害减少12%,6,0,0,0
613,2000,肌肉格挡Lv7,3,6000207,自身生命值大于80%时，受到的所有伤害减少14%,7,0,0,0
614,3000,肌肉格挡Lv7,3,6000207,自身生命值大于80%时，受到的所有伤害减少14%,7,0,0,0
615,4000,肌肉格挡Lv7,3,6000207,自身生命值大于80%时，受到的所有伤害减少14%,7,0,0,0
616,5000,肌肉格挡Lv7,3,6000207,自身生命值大于80%时，受到的所有伤害减少14%,7,0,0,0
617,6000,肌肉格挡Lv7,3,6000207,自身生命值大于80%时，受到的所有伤害减少14%,7,0,0,0
618,7000,肌肉格挡Lv7,3,6000207,自身生命值大于80%时，受到的所有伤害减少14%,7,0,0,0
619,2000,肌肉格挡Lv8,3,6000208,自身生命值大于80%时，受到的所有伤害减少16%,8,0,0,0
620,3000,肌肉格挡Lv8,3,6000208,自身生命值大于80%时，受到的所有伤害减少16%,8,0,0,0
621,4000,肌肉格挡Lv8,3,6000208,自身生命值大于80%时，受到的所有伤害减少16%,8,0,0,0
622,5000,肌肉格挡Lv8,3,6000208,自身生命值大于80%时，受到的所有伤害减少16%,8,0,0,0
623,6000,肌肉格挡Lv8,3,6000208,自身生命值大于80%时，受到的所有伤害减少16%,8,0,0,0
624,7000,肌肉格挡Lv8,3,6000208,自身生命值大于80%时，受到的所有伤害减少16%,8,0,0,0
625,2000,肌肉格挡Lv9,4,6000209,自身生命值大于80%时，受到的所有伤害减少18%,9,0,0,0
626,3000,肌肉格挡Lv9,4,6000209,自身生命值大于80%时，受到的所有伤害减少18%,9,0,0,0
627,4000,肌肉格挡Lv9,4,6000209,自身生命值大于80%时，受到的所有伤害减少18%,9,0,0,0
628,5000,肌肉格挡Lv9,4,6000209,自身生命值大于80%时，受到的所有伤害减少18%,9,0,0,0
629,6000,肌肉格挡Lv9,4,6000209,自身生命值大于80%时，受到的所有伤害减少18%,9,0,0,0
630,7000,肌肉格挡Lv9,4,6000209,自身生命值大于80%时，受到的所有伤害减少18%,9,0,0,0
631,2000,肌肉格挡Lv10,4,6000210,自身生命值大于80%时，受到的所有伤害减少20%,10,0,0,0
632,3000,肌肉格挡Lv10,4,6000210,自身生命值大于80%时，受到的所有伤害减少20%,10,0,0,0
633,4000,肌肉格挡Lv10,4,6000210,自身生命值大于80%时，受到的所有伤害减少20%,10,0,0,0
634,5000,肌肉格挡Lv10,4,6000210,自身生命值大于80%时，受到的所有伤害减少20%,10,0,0,0
635,6000,肌肉格挡Lv10,4,6000210,自身生命值大于80%时，受到的所有伤害减少20%,10,0,0,0
636,7000,肌肉格挡Lv10,4,6000210,自身生命值大于80%时，受到的所有伤害减少20%,10,0,0,0
637,2000,危机抵抗Lv1,1,6000301,"自身生命值小于20%时，受到的所有伤害减少2%,持续10s",1,0,0,0
638,3000,危机抵抗Lv1,1,6000301,"自身生命值小于20%时，受到的所有伤害减少2%,持续10s",1,0,0,0
639,4000,危机抵抗Lv1,1,6000301,"自身生命值小于20%时，受到的所有伤害减少2%,持续10s",1,0,0,0
640,5000,危机抵抗Lv1,1,6000301,"自身生命值小于20%时，受到的所有伤害减少2%,持续10s",1,0,0,0
641,6000,危机抵抗Lv1,1,6000301,"自身生命值小于20%时，受到的所有伤害减少2%,持续10s",1,0,0,0
642,7000,危机抵抗Lv1,1,6000301,"自身生命值小于20%时，受到的所有伤害减少2%,持续10s",1,0,0,0
643,2000,危机抵抗Lv2,1,6000302,"自身生命值小于20%时，受到的所有伤害减少4%,持续10s",2,0,0,0
644,3000,危机抵抗Lv2,1,6000302,"自身生命值小于20%时，受到的所有伤害减少4%,持续10s",2,0,0,0
645,4000,危机抵抗Lv2,1,6000302,"自身生命值小于20%时，受到的所有伤害减少4%,持续10s",2,0,0,0
646,5000,危机抵抗Lv2,1,6000302,"自身生命值小于20%时，受到的所有伤害减少4%,持续10s",2,0,0,0
